Index,EntryIndex,Timestamp,ServingCellID,CellIdentity,CellObjectID,UE_ID,Serving_PCI,Neighbor_PCI,RSRP,RSRQ,SINR,TxPower
21,60,80 04:21:33.510,9,131-13339000000,NRCellCU,00007,9,2,0,0,0,0
22,60,80 04:21:33.510,9,131-13339000000,NRCellCU,00007,9,14,0,0,0,0
23,60,80 04:21:33.510,9,131-13339000000,NRCellCU,00007,9,4,0,0,0,0
24,60,80 04:21:33.510,9,131-13339000000,NRCellCU,00007,9,8,0,0,0,0
25,60,80 04:21:33.510,9,131-13339000000,NRCellCU,00020,9,5,0,0,21,0
26,60,80 04:21:33.510,9,131-13339000000,NRCellCU,00020,9,2,0,0,13,0
27,60,80 04:21:33.510,9,131-13339000000,NRCellCU,00020,9,13,0,0,0,0
28,60,80 04:21:33.510,9,131-13339000000,NRCellCU,00020,9,8,0,0,0,0
29,60,80 04:21:33.510,9,131-13339000000,NRCellCU,00020,9,6,0,0,0,0
30,60,80 04:21:33.510,9,131-13339000000,NRCellCU,00020,9,4,0,0,0,0
31,60,80 04:21:33.510,9,131-13339000000,NRCellCU,00020,9,11,0,0,0,0
32,60,80 04:21:33.510,9,131-13339000000,NRCellCU,00020,9,12,0,0,0,0
1,61,80 04:21:33.510,13,131-13331330000,NRCellCU,00005,13,8,0,0,24,0
2,61,80 04:21:33.510,13,131-13331330000,NRCellCU,00005,13,5,0,0,6,0
3,61,80 04:21:33.510,13,131-13331330000,NRCellCU,00005,13,3,0,0,0,0
4,61,80 04:21:33.510,13,131-13331330000,NRCellCU,00005,13,6,0,0,0,0
5,61,80 04:21:33.510,13,131-13331330000,NRCellCU,00005,13,14,0,0,0,0
6,61,80 04:21:33.510,13,131-13331330000,NRCellCU,00005,13,9,0,0,0,0
7,61,80 04:21:33.510,13,131-13331330000,NRCellCU,00005,13,2,0,0,0,0
8,61,80 04:21:33.510,13,131-13331330000,NRCellCU,00005,13,4,0,0,0,0
9,61,80 04:21:33.510,13,131-13331330000,NRCellCU,00014,13,5,0,0,17,0
10,61,80 04:21:33.510,13,131-13331330000,NRCellCU,00014,13,10,0,0,0,0
11,61,80 04:21:33.510,13,131-13331330000,NRCellCU,00014,13,9,0,0,0,0
12,61,80 04:21:33.510,13,131-13331330000,NRCellCU,00014,13,2,0,0,0,0
13,61,80 04:21:33.510,13,131-13331330000,NRCellCU,00014,13,8,0,0,0,0
14,61,80 04:21:33.510,13,131-13331330000,NRCellCU,00014,13,11,0,0,0,0
15,61,80 04:21:33.510,13,131-13331330000,NRCellCU,00014,13,3,0,0,0,0
16,61,80 04:21:33.510,13,131-13331330000,NRCellCU,00014,13,6,0,0,0,0
17,61,80 04:21:33.510,13,131-13331330000,NRCellCU,00060,13,9,0,0,4,0
18,61,80 04:21:33.510,13,131-13331330000,NRCellCU,00060,13,6,0,0,3,0
19,61,80 04:21:33.510,13,131-13331330000,NRCellCU,00060,13,5,0,0,0,0
20,61,80 04:21:33.510,13,131-13331330000,NRCellCU,00060,13,2,0,0,0,0
21,61,80 04:21:33.510,13,131-13331330000,NRCellCU,00060,13,3,0,0,0,0
22,61,80 04:21:33.510,13,131-13331330000,NRCellCU,00060,13,14,0,0,0,0
23,61,80 04:21:33.510,13,131-13331330000,NRCellCU,00060,13,8,0,0,0,0
24,61,80 04:21:33.510,13,131-13331330000,NRCellCU,00060,13,10,0,0,0,0
1,62,80 04:21:33.510,2,131-13332000000,NRCellCU,00022,2,4,0,0,19,0
2,62,80 04:21:33.510,2,131-13332000000,NRCellCU,00022,2,10,0,0,12,0
3,62,80 04:21:33.510,2,131-13332000000,NRCellCU,00022,2,7,0,0,1,0
4,62,80 04:21:33.510,2,131-13332000000,NRCellCU,00022,2,3,0,0,0,0
5,62,80 04:21:33.510,2,131-13332000000,NRCellCU,00022,2,8,0,0,0,0
6,62,80 04:21:33.510,2,131-13332000000,NRCellCU,00022,2,6,0,0,0,0
7,62,80 04:21:33.510,2,131-13332000000,NRCellCU,00022,2,15,0,0,0,0
8,62,80 04:21:33.510,2,131-13332000000,NRCellCU,00022,2,12,0,0,0,0
9,62,80 04:21:33.510,2,131-13332000000,NRCellCU,00006,2,6,0,0,7,0
10,62,80 04:21:33.510,2,131-13332000000,NRCellCU,00006,2,15,0,0,6,0
11,62,80 04:21:33.510,2,131-13332000000,NRCellCU,00006,2,3,0,0,5,0
12,62,80 04:21:33.510,2,131-13332000000,NRCellCU,00006,2,4,0,0,1,0
13,62,80 04:21:33.510,2,131-13332000000,NRCellCU,00006,2,10,0,0,0,0
14,62,80 04:21:33.510,2,131-13332000000,NRCellCU,00006,2,5,0,0,0,0
15,62,80 04:21:33.510,2,131-13332000000,NRCellCU,00006,2,11,0,0,0,0
16,62,80 04:21:33.510,2,131-13332000000,NRCellCU,00006,2,12,0,0,0,0
17,62,80 04:21:33.510,2,131-13332000000,NRCellCU,00040,2,10,0,0,0,0
18,62,80 04:21:33.510,2,131-13332000000,NRCellCU,00040,2,11,0,0,0,0
19,62,80 04:21:33.510,2,131-13332000000,NRCellCU,00040,2,8,0,0,0,0
20,62,80 04:21:33.510,2,131-13332000000,NRCellCU,00040,2,15,0,0,0,0
21,62,80 04:21:33.510,2,131-13332000000,NRCellCU,00040,2,5,0,0,0,0
22,62,80 04:21:33.510,2,131-13332000000,NRCellCU,00040,2,4,0,0,0,0
23,62,80 04:21:33.510,2,131-13332000000,NRCellCU,00040,2,7,0,0,0,0
24,62,80 04:21:33.510,2,131-13332000000,NRCellCU,00040,2,9,0,0,0,0
1,64,80 04:21:33.511,11,131-13331310000,NRCellCU,00045,11,8,0,0,25,0
2,64,80 04:21:33.511,11,131-13331310000,NRCellCU,00045,11,3,0,0,18,0
3,64,80 04:21:33.511,11,131-13331310000,NRCellCU,00045,11,6,0,0,0,0
4,64,80 04:21:33.511,11,131-13331310000,NRCellCU,00045,11,9,0,0,0,0
5,64,80 04:21:33.511,11,131-13331310000,NRCellCU,00045,11,2,0,0,0,0
6,64,80 04:21:33.511,11,131-13331310000,NRCellCU,00045,11,10,0,0,0,0
7,64,80 04:21:33.511,11,131-13331310000,NRCellCU,00045,11,5,0,0,0,0
8,64,80 04:21:33.511,11,131-13331310000,NRCellCU,00045,11,7,0,0,0,0
1,65,80 04:21:33.511,12,131-13331320000,NRCellCU,00019,12,4,0,0,11,0
2,65,80 04:21:33.511,12,131-13331320000,NRCellCU,00019,12,10,0,0,1,0
3,65,80 04:21:33.511,12,131-13331320000,NRCellCU,00019,12,9,0,0,0,0
4,65,80 04:21:33.511,12,131-13331320000,NRCellCU,00019,12,7,0,0,0,0
5,65,80 04:21:33.511,12,131-13331320000,NRCellCU,00019,12,3,0,0,0,0
6,65,80 04:21:33.511,12,131-13331320000,NRCellCU,00019,12,11,0,0,0,0
7,65,80 04:21:33.511,12,131-13331320000,NRCellCU,00019,12,2,0,0,0,0
8,65,80 04:21:33.511,12,131-13331320000,NRCellCU,00019,12,15,0,0,0,0
9,65,80 04:21:33.511,12,131-13331320000,NRCellCU,00061,12,4,0,0,17,0
10,65,80 04:21:33.511,12,131-13331320000,NRCellCU,00061,12,7,0,0,10,0
11,65,80 04:21:33.511,12,131-13331320000,NRCellCU,00061,12,10,0,0,6,0
12,65,80 04:21:33.511,12,131-13331320000,NRCellCU,00061,12,2,0,0,0,0
13,65,80 04:21:33.511,12,131-13331320000,NRCellCU,00061,12,11,0,0,0,0
14,65,80 04:21:33.511,12,131-13331320000,NRCellCU,00061,12,15,0,0,0,0
15,65,80 04:21:33.511,12,131-13331320000,NRCellCU,00061,12,13,0,0,0,0
16,65,80 04:21:33.511,12,131-13331320000,NRCellCU,00061,12,5,0,0,0,0
1,66,80 04:21:33.511,8,131-13338000000,NRCellCU,00033,8,3,0,0,32,0
2,66,80 04:21:33.511,8,131-13338000000,NRCellCU,00033,8,15,0,0,18,0
3,66,80 04:21:33.511,8,131-13338000000,NRCellCU,00033,8,11,0,0,0,0
4,66,80 04:21:33.511,8,131-13338000000,NRCellCU,00033,8,2,0,0,0,0
5,66,80 04:21:33.511,8,131-13338000000,NRCellCU,00033,8,9,0,0,0,0
6,66,80 04:21:33.511,8,131-13338000000,NRCellCU,00033,8,5,0,0,0,0
7,66,80 04:21:33.511,8,131-13338000000,NRCellCU,00033,8,12,0,0,0,0
8,66,80 04:21:33.511,8,131-13338000000,NRCellCU,00033,8,14,0,0,0,0
9,66,80 04:21:33.511,8,131-13338000000,NRCellCU,00021,8,5,0,0,10,0
10,66,80 04:21:33.511,8,131-13338000000,NRCellCU,00021,8,11,0,0,3,0
11,66,80 04:21:33.511,8,131-13338000000,NRCellCU,00021,8,2,0,0,0,0
12,66,80 04:21:33.511,8,131-13338000000,NRCellCU,00021,8,13,0,0,0,0
13,66,80 04:21:33.511,8,131-13338000000,NRCellCU,00021,8,3,0,0,0,0
14,66,80 04:21:33.511,8,131-13338000000,NRCellCU,00021,8,7,0,0,0,0
15,66,80 04:21:33.511,8,131-13338000000,NRCellCU,00021,8,4,0,0,0,0
16,66,80 04:21:33.511,8,131-13338000000,NRCellCU,00021,8,15,0,0,0,0
17,66,80 04:21:33.511,8,131-13338000000,NRCellCU,00038,8,3,0,0,16,0
18,66,80 04:21:33.511,8,131-13338000000,NRCellCU,00038,8,13,0,0,9,0
19,66,80 04:21:33.511,8,131-13338000000,NRCellCU,00038,8,5,0,0,0,0
20,66,80 04:21:33.511,8,131-13338000000,NRCellCU,00038,8,10,0,0,0,0
21,66,80 04:21:33.511,8,131-13338000000,NRCellCU,00038,8,4,0,0,0,0
22,66,80 04:21:33.511,8,131-13338000000,NRCellCU,00038,8,9,0,0,0,0
23,66,80 04:21:33.511,8,131-13338000000,NRCellCU,00038,8,7,0,0,0,0
24,66,80 04:21:33.511,8,131-13338000000,NRCellCU,00038,8,15,0,0,0,0
1,67,80 04:21:33.511,2,131-13332000000,NRCellCU,00040,2,5,0,0,0,0
2,67,80 04:21:33.511,2,131-13332000000,NRCellCU,00040,2,4,0,0,0,0
3,67,80 04:21:33.511,2,131-13332000000,NRCellCU,00040,2,10,0,0,0,0
4,67,80 04:21:33.511,2,131-13332000000,NRCellCU,00040,2,15,0,0,0,0
5,67,80 04:21:33.511,2,131-13332000000,NRCellCU,00040,2,11,0,0,0,0
6,67,80 04:21:33.511,2,131-13332000000,NRCellCU,00040,2,9,0,0,0,0
7,67,80 04:21:33.511,2,131-13332000000,NRCellCU,00040,2,6,0,0,0,0
8,67,80 04:21:33.511,2,131-13332000000,NRCellCU,00040,2,7,0,0,0,0
9,67,80 04:21:33.511,2,131-13332000000,NRCellCU,00006,2,3,0,0,7,0
10,67,80 04:21:33.511,2,131-13332000000,NRCellCU,00006,2,6,0,0,7,0
11,67,80 04:21:33.511,2,131-13332000000,NRCellCU,00006,2,15,0,0,7,0
12,67,80 04:21:33.511,2,131-13332000000,NRCellCU,00006,2,4,0,0,3,0
13,67,80 04:21:33.511,2,131-13332000000,NRCellCU,00006,2,13,0,0,0,0
14,67,80 04:21:33.511,2,131-13332000000,NRCellCU,00006,2,11,0,0,0,0
15,67,80 04:21:33.511,2,131-13332000000,NRCellCU,00006,2,5,0,0,0,0
16,67,80 04:21:33.511,2,131-13332000000,NRCellCU,00006,2,10,0,0,0,0
17,67,80 04:21:33.511,2,131-13332000000,NRCellCU,00022,2,4,0,0,18,0
18,67,80 04:21:33.511,2,131-13332000000,NRCellCU,00022,2,10,0,0,6,0
19,67,80 04:21:33.511,2,131-13332000000,NRCellCU,00022,2,3,0,0,0,0
20,67,80 04:21:33.511,2,131-13332000000,NRCellCU,00022,2,7,0,0,0,0
21,67,80 04:21:33.511,2,131-13332000000,NRCellCU,00022,2,8,0,0,0,0
22,67,80 04:21:33.511,2,131-13332000000,NRCellCU,00022,2,11,0,0,0,0
23,67,80 04:21:33.511,2,131-13332000000,NRCellCU,00022,2,6,0,0,0,0
24,67,80 04:21:33.511,2,131-13332000000,NRCellCU,00022,2,15,0,0,0,0
1,68,80 04:21:33.512,8,131-13338000000,NRCellCU,00038,8,3,0,0,16,0
2,68,80 04:21:33.512,8,131-13338000000,NRCellCU,00038,8,13,0,0,12,0
3,68,80 04:21:33.512,8,131-13338000000,NRCellCU,00038,8,4,0,0,0,0
4,68,80 04:21:33.512,8,131-13338000000,NRCellCU,00038,8,5,0,0,0,0
5,68,80 04:21:33.512,8,131-13338000000,NRCellCU,00038,8,10,0,0,0,0
6,68,80 04:21:33.512,8,131-13338000000,NRCellCU,00038,8,9,0,0,0,0
7,68,80 04:21:33.512,8,131-13338000000,NRCellCU,00038,8,15,0,0,0,0
8,68,80 04:21:33.512,8,131-13338000000,NRCellCU,00038,8,7,0,0,0,0
9,68,80 04:21:33.512,8,131-13338000000,NRCellCU,00021,8,5,0,0,12,0
10,68,80 04:21:33.512,8,131-13338000000,NRCellCU,00021,8,2,0,0,0,0
11,68,80 04:21:33.512,8,131-13338000000,NRCellCU,00021,8,11,0,0,0,0
12,68,80 04:21:33.512,8,131-13338000000,NRCellCU,00021,8,7,0,0,0,0
13,68,80 04:21:33.512,8,131-13338000000,NRCellCU,00021,8,4,0,0,0,0
14,68,80 04:21:33.512,8,131-13338000000,NRCellCU,00021,8,13,0,0,0,0
15,68,80 04:21:33.512,8,131-13338000000,NRCellCU,00021,8,3,0,0,0,0
16,68,80 04:21:33.512,8,131-13338000000,NRCellCU,00021,8,15,0,0,0,0
1,70,80 04:21:33.512,9,131-13339000000,NRCellCU,00057,9,6,0,0,24,0
2,70,80 04:21:33.512,9,131-13339000000,NRCellCU,00057,9,5,0,0,18,0
3,70,80 04:21:33.512,9,131-13339000000,NRCellCU,00057,9,10,0,0,14,0
4,70,80 04:21:33.512,9,131-13339000000,NRCellCU,00057,9,4,0,0,0,0
5,70,80 04:21:33.512,9,131-13339000000,NRCellCU,00057,9,7,0,0,0,0
6,70,80 04:21:33.512,9,131-13339000000,NRCellCU,00057,9,2,0,0,0,0
7,70,80 04:21:33.512,9,131-13339000000,NRCellCU,00057,9,14,0,0,0,0
8,70,80 04:21:33.512,9,131-13339000000,NRCellCU,00057,9,3,0,0,0,0
9,70,80 04:21:33.512,9,131-13339000000,NRCellCU,00020,9,2,0,0,21,0
10,70,80 04:21:33.512,9,131-13339000000,NRCellCU,00020,9,5,0,0,20,0
11,70,80 04:21:33.512,9,131-13339000000,NRCellCU,00020,9,8,0,0,0,0
12,70,80 04:21:33.512,9,131-13339000000,NRCellCU,00020,9,13,0,0,0,0
13,70,80 04:21:33.512,9,131-13339000000,NRCellCU,00020,9,6,0,0,0,0
14,70,80 04:21:33.512,9,131-13339000000,NRCellCU,00020,9,4,0,0,0,0
15,70,80 04:21:33.512,9,131-13339000000,NRCellCU,00020,9,12,0,0,0,0
16,70,80 04:21:33.512,9,131-13339000000,NRCellCU,00020,9,7,0,0,0,0
17,70,80 04:21:33.512,9,131-13339000000,NRCellCU,00010,9,5,0,0,19,0
18,70,80 04:21:33.512,9,131-13339000000,NRCellCU,00010,9,8,0,0,3,0
19,70,80 04:21:33.512,9,131-13339000000,NRCellCU,00010,9,6,0,0,0,0
20,70,80 04:21:33.512,9,131-13339000000,NRCellCU,00010,9,14,0,0,0,0
21,70,80 04:21:33.512,9,131-13339000000,NRCellCU,00010,9,10,0,0,0,0
22,70,80 04:21:33.512,9,131-13339000000,NRCellCU,00010,9,4,0,0,0,0
23,70,80 04:21:33.512,9,131-13339000000,NRCellCU,00010,9,13,0,0,0,0
24,70,80 04:21:33.512,9,131-13339000000,NRCellCU,00010,9,12,0,0,0,0
25,70,80 04:21:33.512,9,131-13339000000,NRCellCU,00007,9,6,0,0,31,0
26,70,80 04:21:33.512,9,131-13339000000,NRCellCU,00007,9,3,0,0,1,0
27,70,80 04:21:33.512,9,131-13339000000,NRCellCU,00007,9,5,0,0,0,0
28,70,80 04:21:33.512,9,131-13339000000,NRCellCU,00007,9,14,0,0,0,0
29,70,80 04:21:33.512,9,131-13339000000,NRCellCU,00007,9,13,0,0,0,0
30,70,80 04:21:33.512,9,131-13339000000,NRCellCU,00007,9,2,0,0,0,0
31,70,80 04:21:33.512,9,131-13339000000,NRCellCU,00007,9,10,0,0,0,0
32,70,80 04:21:33.512,9,131-13339000000,NRCellCU,00007,9,4,0,0,0,0
1,71,80 04:21:33.513,13,131-13331330000,NRCellCU,00060,13,9,0,0,14,0
2,71,80 04:21:33.513,13,131-13331330000,NRCellCU,00060,13,6,0,0,4,0
3,71,80 04:21:33.513,13,131-13331330000,NRCellCU,00060,13,5,0,0,1,0
4,71,80 04:21:33.513,13,131-13331330000,NRCellCU,00060,13,2,0,0,0,0
5,71,80 04:21:33.513,13,131-13331330000,NRCellCU,00060,13,8,0,0,0,0
6,71,80 04:21:33.513,13,131-13331330000,NRCellCU,00060,13,14,0,0,0,0
7,71,80 04:21:33.513,13,131-13331330000,NRCellCU,00060,13,3,0,0,0,0
8,71,80 04:21:33.513,13,131-13331330000,NRCellCU,00060,13,4,0,0,0,0
9,71,80 04:21:33.513,13,131-13331330000,NRCellCU,00014,13,5,0,0,16,0
10,71,80 04:21:33.513,13,131-13331330000,NRCellCU,00014,13,8,0,0,0,0
11,71,80 04:21:33.513,13,131-13331330000,NRCellCU,00014,13,2,0,0,0,0
12,71,80 04:21:33.513,13,131-13331330000,NRCellCU,00014,13,10,0,0,0,0
13,71,80 04:21:33.513,13,131-13331330000,NRCellCU,00014,13,6,0,0,0,0
14,71,80 04:21:33.513,13,131-13331330000,NRCellCU,00014,13,9,0,0,0,0
15,71,80 04:21:33.513,13,131-13331330000,NRCellCU,00014,13,3,0,0,0,0
16,71,80 04:21:33.513,13,131-13331330000,NRCellCU,00014,13,11,0,0,0,0
1,73,80 04:21:33.513,12,131-13331320000,NRCellCU,00061,12,4,0,0,10,0
2,73,80 04:21:33.513,12,131-13331320000,NRCellCU,00061,12,7,0,0,6,0
3,73,80 04:21:33.513,12,131-13331320000,NRCellCU,00061,12,10,0,0,0,0
4,73,80 04:21:33.513,12,131-13331320000,NRCellCU,00061,12,13,0,0,0,0
5,73,80 04:21:33.513,12,131-13331320000,NRCellCU,00061,12,15,0,0,0,0
6,73,80 04:21:33.513,12,131-13331320000,NRCellCU,00061,12,11,0,0,0,0
7,73,80 04:21:33.513,12,131-13331320000,NRCellCU,00061,12,2,0,0,0,0
8,73,80 04:21:33.513,12,131-13331320000,NRCellCU,00061,12,5,0,0,0,0
9,73,80 04:21:33.513,12,131-13331320000,NRCellCU,00019,12,4,0,0,12,0
10,73,80 04:21:33.513,12,131-13331320000,NRCellCU,00019,12,10,0,0,0,0
11,73,80 04:21:33.513,12,131-13331320000,NRCellCU,00019,12,11,0,0,0,0
12,73,80 04:21:33.513,12,131-13331320000,NRCellCU,00019,12,3,0,0,0,0
13,73,80 04:21:33.513,12,131-13331320000,NRCellCU,00019,12,7,0,0,0,0
14,73,80 04:21:33.513,12,131-13331320000,NRCellCU,00019,12,5,0,0,0,0
15,73,80 04:21:33.513,12,131-13331320000,NRCellCU,00019,12,2,0,0,0,0
16,73,80 04:21:33.513,12,131-13331320000,NRCellCU,00019,12,9,0,0,0,0
1,74,80 04:21:33.513,8,131-13338000000,NRCellCU,00038,8,13,0,0,8,0
2,74,80 04:21:33.513,8,131-13338000000,NRCellCU,00038,8,3,0,0,7,0
3,74,80 04:21:33.513,8,131-13338000000,NRCellCU,00038,8,4,0,0,0,0
4,74,80 04:21:33.513,8,131-13338000000,NRCellCU,00038,8,5,0,0,0,0
5,74,80 04:21:33.513,8,131-13338000000,NRCellCU,00038,8,9,0,0,0,0
6,74,80 04:21:33.513,8,131-13338000000,NRCellCU,00038,8,10,0,0,0,0
7,74,80 04:21:33.513,8,131-13338000000,NRCellCU,00038,8,15,0,0,0,0
8,74,80 04:21:33.513,8,131-13338000000,NRCellCU,00038,8,7,0,0,0,0
9,74,80 04:21:33.513,8,131-13338000000,NRCellCU,00021,8,5,0,0,14,0
10,74,80 04:21:33.513,8,131-13338000000,NRCellCU,00021,8,11,0,0,2,0
11,74,80 04:21:33.513,8,131-13338000000,NRCellCU,00021,8,2,0,0,0,0
12,74,80 04:21:33.513,8,131-13338000000,NRCellCU,00021,8,3,0,0,0,0
13,74,80 04:21:33.513,8,131-13338000000,NRCellCU,00021,8,4,0,0,0,0
14,74,80 04:21:33.513,8,131-13338000000,NRCellCU,00021,8,15,0,0,0,0
15,74,80 04:21:33.513,8,131-13338000000,NRCellCU,00021,8,13,0,0,0,0
16,74,80 04:21:33.513,8,131-13338000000,NRCellCU,00021,8,7,0,0,0,0
1,75,80 04:21:33.513,13,131-13331330000,NRCellCU,00014,13,5,0,0,11,0
2,75,80 04:21:33.513,13,131-13331330000,NRCellCU,00014,13,8,0,0,0,0
3,75,80 04:21:33.513,13,131-13331330000,NRCellCU,00014,13,6,0,0,0,0
4,75,80 04:21:33.513,13,131-13331330000,NRCellCU,00014,13,10,0,0,0,0
5,75,80 04:21:33.513,13,131-13331330000,NRCellCU,00014,13,2,0,0,0,0
6,75,80 04:21:33.513,13,131-13331330000,NRCellCU,00014,13,9,0,0,0,0
7,75,80 04:21:33.513,13,131-13331330000,NRCellCU,00014,13,14,0,0,0,0
8,75,80 04:21:33.513,13,131-13331330000,NRCellCU,00014,13,3,0,0,0,0
9,75,80 04:21:33.513,13,131-13331330000,NRCellCU,00060,13,5,0,0,7,0
10,75,80 04:21:33.513,13,131-13331330000,NRCellCU,00060,13,6,0,0,5,0
11,75,80 04:21:33.513,13,131-13331330000,NRCellCU,00060,13,9,0,0,3,0
12,75,80 04:21:33.513,13,131-13331330000,NRCellCU,00060,13,2,0,0,0,0
13,75,80 04:21:33.513,13,131-13331330000,NRCellCU,00060,13,3,0,0,0,0
14,75,80 04:21:33.513,13,131-13331330000,NRCellCU,00060,13,8,0,0,0,0
15,75,80 04:21:33.513,13,131-13331330000,NRCellCU,00060,13,14,0,0,0,0
16,75,80 04:21:33.513,13,131-13331330000,NRCellCU,00060,13,4,0,0,0,0
1,76,80 04:21:33.513,9,131-13339000000,NRCellCU,00010,9,5,0,0,15,0
2,76,80 04:21:33.513,9,131-13339000000,NRCellCU,00010,9,8,0,0,11,0
3,76,80 04:21:33.513,9,131-13339000000,NRCellCU,00010,9,6,0,0,0,0
4,76,80 04:21:33.513,9,131-13339000000,NRCellCU,00010,9,10,0,0,0,0
5,76,80 04:21:33.513,9,131-13339000000,NRCellCU,00010,9,14,0,0,0,0
6,76,80 04:21:33.513,9,131-13339000000,NRCellCU,00010,9,4,0,0,0,0
7,76,80 04:21:33.513,9,131-13339000000,NRCellCU,00010,9,13,0,0,0,0
8,76,80 04:21:33.513,9,131-13339000000,NRCellCU,00010,9,12,0,0,0,0
9,76,80 04:21:33.513,9,131-13339000000,NRCellCU,00020,9,5,0,0,25,0
10,76,80 04:21:33.513,9,131-13339000000,NRCellCU,00020,9,2,0,0,15,0
11,76,80 04:21:33.513,9,131-13339000000,NRCellCU,00020,9,8,0,0,0,0
12,76,80 04:21:33.513,9,131-13339000000,NRCellCU,00020,9,13,0,0,0,0
13,76,80 04:21:33.513,9,131-13339000000,NRCellCU,00020,9,6,0,0,0,0
14,76,80 04:21:33.513,9,131-13339000000,NRCellCU,00020,9,11,0,0,0,0
15,76,80 04:21:33.513,9,131-13339000000,NRCellCU,00020,9,10,0,0,0,0
16,76,80 04:21:33.513,9,131-13339000000,NRCellCU,00020,9,12,0,0,0,0
17,76,80 04:21:33.513,9,131-13339000000,NRCellCU,00057,9,6,0,0,27,0
18,76,80 04:21:33.513,9,131-13339000000,NRCellCU,00057,9,5,0,0,19,0
19,76,80 04:21:33.513,9,131-13339000000,NRCellCU,00057,9,10,0,0,8,0
20,76,80 04:21:33.513,9,131-13339000000,NRCellCU,00057,9,4,0,0,0,0
21,76,80 04:21:33.513,9,131-13339000000,NRCellCU,00057,9,14,0,0,0,0
22,76,80 04:21:33.513,9,131-13339000000,NRCellCU,00057,9,2,0,0,0,0
23,76,80 04:21:33.513,9,131-13339000000,NRCellCU,00057,9,15,0,0,0,0
24,76,80 04:21:33.513,9,131-13339000000,NRCellCU,00057,9,8,0,0,0,0
25,76,80 04:21:33.513,9,131-13339000000,NRCellCU,00007,9,6,0,0,34,0
26,76,80 04:21:33.513,9,131-13339000000,NRCellCU,00007,9,5,0,0,0,0
27,76,80 04:21:33.513,9,131-13339000000,NRCellCU,00007,9,3,0,0,0,0
28,76,80 04:21:33.513,9,131-13339000000,NRCellCU,00007,9,13,0,0,0,0
29,76,80 04:21:33.513,9,131-13339000000,NRCellCU,00007,9,14,0,0,0,0
30,76,80 04:21:33.513,9,131-13339000000,NRCellCU,00007,9,2,0,0,0,0
31,76,80 04:21:33.513,9,131-13339000000,NRCellCU,00007,9,4,0,0,0,0
32,76,80 04:21:33.513,9,131-13339000000,NRCellCU,00007,9,10,0,0,0,0
1,77,80 04:21:33.514,13,131-13331330000,NRCellCU,00014,13,8,0,0,18,0
2,77,80 04:21:33.514,13,131-13331330000,NRCellCU,00014,13,5,0,0,0,0
3,77,80 04:21:33.514,13,131-13331330000,NRCellCU,00014,13,14,0,0,0,0
4,77,80 04:21:33.514,13,131-13331330000,NRCellCU,00014,13,10,0,0,0,0
5,77,80 04:21:33.514,13,131-13331330000,NRCellCU,00014,13,2,0,0,0,0
6,77,80 04:21:33.514,13,131-13331330000,NRCellCU,00014,13,6,0,0,0,0
7,77,80 04:21:33.514,13,131-13331330000,NRCellCU,00014,13,3,0,0,0,0
8,77,80 04:21:33.514,13,131-13331330000,NRCellCU,00014,13,11,0,0,0,0
9,77,80 04:21:33.514,13,131-13331330000,NRCellCU,00060,13,6,0,0,18,0
10,77,80 04:21:33.514,13,131-13331330000,NRCellCU,00060,13,5,0,0,13,0
11,77,80 04:21:33.514,13,131-13331330000,NRCellCU,00060,13,9,0,0,0,0
12,77,80 04:21:33.514,13,131-13331330000,NRCellCU,00060,13,2,0,0,0,0
13,77,80 04:21:33.514,13,131-13331330000,NRCellCU,00060,13,8,0,0,0,0
14,77,80 04:21:33.514,13,131-13331330000,NRCellCU,00060,13,3,0,0,0,0
15,77,80 04:21:33.514,13,131-13331330000,NRCellCU,00060,13,14,0,0,0,0
16,77,80 04:21:33.514,13,131-13331330000,NRCellCU,00060,13,7,0,0,0,0
17,77,80 04:21:33.514,13,131-13331330000,NRCellCU,00066,13,5,0,0,19,0
18,77,80 04:21:33.514,13,131-13331330000,NRCellCU,00066,13,6,0,0,0,0
19,77,80 04:21:33.514,13,131-13331330000,NRCellCU,00066,13,9,0,0,0,0
20,77,80 04:21:33.514,13,131-13331330000,NRCellCU,00066,13,3,0,0,0,0
21,77,80 04:21:33.514,13,131-13331330000,NRCellCU,00066,13,8,0,0,0,0
22,77,80 04:21:33.514,13,131-13331330000,NRCellCU,00066,13,12,0,0,0,0
23,77,80 04:21:33.514,13,131-13331330000,NRCellCU,00066,13,2,0,0,0,0
24,77,80 04:21:33.514,13,131-13331330000,NRCellCU,00066,13,7,0,0,0,0
1,78,80 04:21:33.514,9,131-13339000000,NRCellCU,00007,9,6,0,0,28,0
2,78,80 04:21:33.514,9,131-13339000000,NRCellCU,00007,9,3,0,0,0,0
3,78,80 04:21:33.514,9,131-13339000000,NRCellCU,00007,9,5,0,0,0,0
4,78,80 04:21:33.514,9,131-13339000000,NRCellCU,00007,9,14,0,0,0,0
5,78,80 04:21:33.514,9,131-13339000000,NRCellCU,00007,9,10,0,0,0,0
6,78,80 04:21:33.514,9,131-13339000000,NRCellCU,00007,9,13,0,0,0,0
7,78,80 04:21:33.514,9,131-13339000000,NRCellCU,00007,9,2,0,0,0,0
8,78,80 04:21:33.514,9,131-13339000000,NRCellCU,00007,9,4,0,0,0,0
9,78,80 04:21:33.514,9,131-13339000000,NRCellCU,00020,9,5,0,0,21,0
